ID,METER,FP1P,FP2P,FP3P,FP4P,SP1P,SP2P,SP3P,SP4P,FP1S,FP2S,FP3S,FP4S,SP1S,SP2S,SP3S,SP4S
231,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,mafaa'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,LL,SLSL,LSL,SLSL,LL
232,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,mafaa'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,LL,SLSL,LSL,LLSL,LL
233,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,mostaf'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,LL,LLSL,LSL,LSSL,LL
234,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,mostaf'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,LL,LLSL,LSL,SLSL,LL
235,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,mostaf'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,LL,LLSL,LSL,LLSL,LL
245,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LSSL,SSL,LSSL,LL
246,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LSSL,SSL,SLSL,LL
247,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LSSL,SSL,LLSL,LL
248,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSL,SLSL,SSL,LSSL,LL
249,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSL,SLSL,SSL,SLSL,LL
250,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSL,SLSL,SSL,LLSL,LL
251,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LLSL,SSL,LSSL,LL
252,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LLSL,SSL,SLSL,LL
253,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LLSL,SSL,LLSL,LL
254,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LSSL,SSL,LSSL,SSL
255,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LSSL,SSL,SLSL,SSL
256,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LSSL,SSL,LLSL,SSL
257,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,SLSL,SSL,LSSL,SSL
258,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,SLSL,SSL,SLSL,SSL
259,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,SLSL,SSL,LLSL,SSL
260,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LLSL,SSL,LSSL,SSL
261,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LLSL,SSL,SLSL,SSL
262,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LLSL,SSL,LLSL,SSL
263,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LSSL,LSL,LSSL,LL
264,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LSSL,LSL,SLSL,LL
265,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LSSL,LSL,LLSL,LL
266,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSL,SLSL,LSL,LSSL,LL
267,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSL,SLSL,LSL,SLSL,LL
268,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSL,SLSL,LSL,LLSL,LL
269,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LLSL,LSL,LSSL,LL
270,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LLSL,LSL,SLSL,LL
271,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSL,LLSL,LSL,LLSL,LL
272,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,faa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LSSL,LSL,LSSL,SSL
273,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,faa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LSSL,LSL,SLSL,SSL
274,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,faa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LSSL,LSL,LLSL,SSL
275,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,faa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,SLSL,LSL,LSSL,SSL
276,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,faa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,SLSL,LSL,SLSL,SSL
277,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,faa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,SLSL,LSL,LLSL,SSL
278,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,faa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LLSL,LSL,LSSL,SSL
279,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,faa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LLSL,LSL,SLSL,SSL
280,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,faa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSL,LLSL,LSL,LLSL,SSL
281,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mofta'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,LS,LSSL,SSL,LSSL,LL
282,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,LS,LSSL,SSL,SLSL,LL
283,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,LS,LSSL,SSL,LLSL,LL
284,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mafaa'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,LS,SLSL,SSL,LSSL,LL
285,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mafaa'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,LS,SLSL,SSL,SLSL,LL
286,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mafaa'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,LS,SLSL,SSL,LLSL,LL
287,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mostaf'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,LS,LLSL,SSL,LSSL,LL
288,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mostaf'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,LS,LLSL,SSL,SLSL,LL
289,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mostaf'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,LS,LLSL,SSL,LLSL,LL
299,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mofta'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,LS,LSSL,LSL,LSSL,LL
300,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mofta'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,LS,LSSL,LSL,SLSL,LL
301,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mofta'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,LS,LSSL,LSL,LLSL,LL
302,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mafaa'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,LS,SLSL,LSL,LSSL,LL
303,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mafaa'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,LS,SLSL,LSL,SLSL,LL
304,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mafaa'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,LS,SLSL,LSL,LLSL,LL
305,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mostaf'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,LS,LLSL,LSL,LSSL,LL
306,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mostaf'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,LS,LLSL,LSL,SLSL,LL
307,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fi'lo,mostaf'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,LS,LLSL,LSL,LLSL,LL
317,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LSSL,SSL,LSSL,LL
318,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LSSL,SSL,SLSL,LL
319,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LSSL,SSL,LLSL,LL
320,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSS,SLSL,SSL,LSSL,LL
321,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSS,SLSL,SSL,SLSL,LL
322,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSS,SLSL,SSL,LLSL,LL
323,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LLSL,SSL,LSSL,LL
324,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LLSL,SSL,SLSL,LL
325,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LLSL,SSL,LLSL,LL
326,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,fa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LSSL,SSL,LSSL,SSL
327,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LSSL,SSL,SLSL,SSL
328,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LSSL,SSL,LLSL,SSL
329,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,fa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,SLSL,SSL,LSSL,SSL
330,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,fa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,SLSL,SSL,SLSL,SSL
331,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,fa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,SLSL,SSL,LLSL,SSL
332,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,fa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LLSL,SSL,LSSL,SSL
333,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,fa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LLSL,SSL,SLSL,SSL
334,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,fa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LLSL,SSL,LLSL,SSL
335,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LSSL,LSL,LSSL,LL
336,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LSSL,LSL,SLSL,LL
337,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LSSL,LSL,LLSL,LL
338,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSS,SLSL,LSL,LSSL,LL
339,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSS,SLSL,LSL,SLSL,LL
340,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSS,SLSL,LSL,LLSL,LL
341,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LLSL,LSL,LSSL,LL
342,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LLSL,LSL,SLSL,LL
343,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,SLSL,SSS,LLSL,LSL,LLSL,LL
344,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,faa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LSSL,LSL,LSSL,SSL
345,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,faa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LSSL,LSL,SLSL,SSL
346,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mofta'ilon,faa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LSSL,LSL,LLSL,SSL
347,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,faa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,SLSL,LSL,LSSL,SSL
348,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,faa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,SLSL,LSL,SLSL,SSL
349,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mafaa'ilon,faa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,SLSL,LSL,LLSL,SSL
350,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,faa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LLSL,LSL,LSSL,SSL
351,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,faa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LLSL,LSL,SLSL,SSL
352,bassit_complete,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilo,mostaf'ilon,faa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,SLSL,SSS,LLSL,LSL,LLSL,SSL
353,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mofta'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,LL,LSSL,SSL,LSSL,LL
354,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,LLSL,LL,LSSL,SSL,SLSL,LL
355,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,LLSL,LL,LSSL,SSL,LLSL,LL
356,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mafaa'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,LL,SLSL,SSL,LSSL,LL
357,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mafaa'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,LLSL,LL,SLSL,SSL,SLSL,LL
358,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mafaa'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,LLSL,LL,SLSL,SSL,LLSL,LL
359,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mostaf'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,LL,LLSL,SSL,LSSL,LL
360,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mostaf'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,LLSL,LL,LLSL,SSL,SLSL,LL
361,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mostaf'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,LLSL,LL,LLSL,SSL,LLSL,LL
371,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mofta'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,LL,LSSL,LSL,LSSL,LL
372,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mofta'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,LLSL,LL,LSSL,LSL,SLSL,LL
373,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mofta'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,LLSL,LL,LSSL,LSL,LLSL,LL
374,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mafaa'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,LL,SLSL,LSL,LSSL,LL
375,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mafaa'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,LLSL,LL,SLSL,LSL,SLSL,LL
376,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mafaa'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,LLSL,LL,SLSL,LSL,LLSL,LL
377,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mostaf'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,LL,LLSL,LSL,LSSL,LL
378,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mostaf'ilon,faa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,LLSL,LL,LLSL,LSL,SLSL,LL
379,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,mostaf'ilon,faa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,LLSL,LL,LLSL,LSL,LLSL,LL
389,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,SSL,LSSL,SSL,LSSL,LL
390,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,LLSL,SSL,LSSL,SSL,SLSL,LL
391,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,LLSL,SSL,LSSL,SSL,LLSL,LL
392,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,SSL,SLSL,SSL,LSSL,LL
393,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,LLSL,SSL,SLSL,SSL,SLSL,LL
394,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,LLSL,SSL,SLSL,SSL,LLSL,LL
395,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,SSL,LLSL,SSL,LSSL,LL
396,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fi'lon,LSSL,SSL,LLSL,SSL,LLSL,SSL,SLSL,LL
397,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fi'lon,LSSL,SSL,LLSL,SSL,LLSL,SSL,LLSL,LL
398,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,LLSL,SSL,LSSL,SSL,LSSL,SSL
399,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,LLSL,SSL,LSSL,SSL,SLSL,SSL
400,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,LLSL,SSL,LSSL,SSL,LLSL,SSL
401,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,LLSL,SSL,SLSL,SSL,LSSL,SSL
402,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,LLSL,SSL,SLSL,SSL,SLSL,SSL
403,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,LLSL,SSL,SLSL,SSL,LLSL,SSL
404,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,fa'ilon,LSSL,SSL,LLSL,SSL,LLSL,SSL,LSSL,SSL
405,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fa'ilon,mafaa'ilon,fa'ilon,LSSL,SSL,LLSL,SSL,LLSL,SSL,SLSL,SSL
406,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fa'ilon,mostaf'ilon,fa'ilon,LSSL,SSL,LLSL,SSL,LLSL,SSL,LLSL,SSL
407,bassit_complete,mofta'ilon,fa'ilon,mostaf'ilon,fa'ilon,mofta'ilon,faa'ilon,mofta'ilon,fi'lon,LSSL,SSL,LLSL,SSL,LSSL,LSL,LSSL,LL
