ID,METER,FP1P,FP1S,FP2P,FP2S,FP3P,FP3S,FP4P,FP4S,SP1P,SP1S,SP2P,SP2S,SP3P,SP3S,SP4P,SP4S
38696,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
38710,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
38711,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
38713,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
38714,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
38719,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
38720,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
38722,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
38723,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
38845,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
38846,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
38848,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
38849,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
38854,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
38855,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
38857,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
38858,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
38872,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
38873,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
38875,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
38876,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
38881,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
38882,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
38884,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
38885,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilo,LSS,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
38926,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
38927,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
38929,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
38930,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
38935,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
38936,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
38938,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
38939,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
38953,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
38954,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
38956,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
38957,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
38962,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
38963,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
38965,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
38966,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilo,SSS,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
39088,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
39089,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
39091,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
39092,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
39097,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
39098,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
39100,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
39101,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
39115,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
39116,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
39118,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
39119,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
39124,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
39125,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
39127,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
39128,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
39169,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
39170,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
39172,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
39173,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
39178,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
39179,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
39181,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
39182,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
39196,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
39197,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
39199,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
39200,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
39205,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
39206,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
39208,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
39209,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
39331,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
39332,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
39334,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
39335,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
39340,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
39341,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
39343,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
39344,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
39358,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
39359,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
39361,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
39362,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
39367,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
39368,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
39370,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
39371,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilo,LSS,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
39412,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
39413,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
39415,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
39416,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
39421,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
39422,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
39424,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
39425,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
39439,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,fa'ilon,SSL
39440,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL,faa'ilon,LSL
39442,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,fa'ilon,SSL
39443,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL,faa'ilon,LSL
39448,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,fa'ilon,SSL
39449,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL,faa'ilon,LSL
39451,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilon,SSL
39452,motadaarak_complete,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,fa'ilo,SSS,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL,faa'ilon,LSL
39453,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L
39454,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'ool,SLA
39455,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'oolon,SLL
39456,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'al,SL
39457,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolon,SLL,fa'oolo,SLS,fa',L
39458,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolon,SLL,fa'oolo,SLS,fa'ool,SLA
39459,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolon,SLL,fa'oolo,SLS,fa'oolon,SLL
39460,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolon,SLL,fa'oolo,SLS,fa'al,SL
39461,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolo,SLS,fa'oolon,SLL,fa',L
39462,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolo,SLS,fa'oolon,SLL,fa'ool,SLA
39463,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL
39464,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolo,SLS,fa'oolon,SLL,fa'al,SL
39465,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolo,SLS,fa'oolo,SLS,fa',L
39466,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolo,SLS,fa'oolo,SLS,fa'ool,SLA
39467,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolo,SLS,fa'oolo,SLS,fa'oolon,SLL
39468,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolo,SLS,fa'oolo,SLS,fa'oolo,SLS,fa'al,SL
39469,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolon,SLL,fa'oolon,SLL,fa',L
39470,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolon,SLL,fa'oolon,SLL,fa'ool,SLA
39471,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolon,SLL,fa'oolon,SLL,fa'oolon,SLL
39472,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolon,SLL,fa'oolon,SLL,fa'al,SL
39473,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolon,SLL,fa'oolo,SLS,fa',L
39474,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolon,SLL,fa'oolo,SLS,fa'ool,SLA
39475,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolon,SLL,fa'oolo,SLS,fa'oolon,SLL
39476,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolon,SLL,fa'oolo,SLS,fa'al,SL
39477,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolo,SLS,fa'oolon,SLL,fa',L
39478,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolo,SLS,fa'oolon,SLL,fa'ool,SLA
39479,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL
39480,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolo,SLS,fa'oolon,SLL,fa'al,SL
39481,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolo,SLS,fa'oolo,SLS,fa',L
39482,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolo,SLS,fa'oolo,SLS,fa'ool,SLA
39483,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolo,SLS,fa'oolo,SLS,fa'oolon,SLL
39484,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L,fa'oolon,SLL,fa'oolo,SLS,fa'oolo,SLS,fa'al,SL
39485,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'ool,SLA,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa',L
39486,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'ool,SLA,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'ool,SLA
39487,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'ool,SLA,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'oolon,SLL
39488,motaqaarib_complete,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'ool,SLA,fa'oolo,SLS,fa'oolon,SLL,fa'oolon,SLL,fa'al,SL
